7226659,4950921,3,3,1454,186,255,102,102,87,138.692
7226659,4950921,6,9,487,907,255,255,255,59,139.833
7226659,4950921,6,9,1595,346,255,255,255,94,140.773
7226659,4950921,7,7,413,651,102,255,255,124,141.802
7226659,4950921,8,8,1511,909,102,255,102,129,143.473
7226659,4950921,7,7,1626,620,255,255,102,131,145.14
7226659,4950921,3,3,1752,640,178,102,255,64,146.651
7226659,4950921,4,4,1504,752,102,255,255,138,147.843
7226659,4950921,4,4,1536,672,255,255,102,85,149.033
7226659,4950921,6,6,1280,901,102,255,102,115,150.808
7226659,4950921,4,4,410,223,255,102,102,64,152.814
7226659,4950921,7,7,1459,458,255,255,102,110,154.49
7226659,4950921,8,7,228,861,255,102,178,92,156.153
7226659,4950921,3,3,373,290,102,102,255,128,158.057
7226659,4950921,4,4,1480,579,255,178,102,104,159.072
7226659,4950921,7,8,1092,153,255,178,102,144,160.266
7226659,8408461,7,8,1681,542,102,102,255,104,176.751
7226659,8408461,5,5,1627,280,255,255,102,90,177.998
7226659,8408461,6,6,1737,360,255,255,102,64,179.323
7226659,8408461,4,4,411,174,255,102,102,145,180.636
7226659,8408461,7,8,1316,169,102,102,255,104,182.371
7226659,8408461,7,7,1684,181,255,255,102,85,185.09
7226659,8408461,3,3,1440,225,255,178,102,103,186.948
7226659,8408461,5,5,1634,613,255,255,255,86,189.825
7226659,8408461,4,4,1740,178,255,102,102,78,191.131
7226659,2166268,5,5,1746,261,178,102,255,113,199.238
7226659,2166268,7,6,523,670,255,102,178,73,200.242
7226659,2166268,4,4,1349,336,178,102,255,77,201.466
7226659,2166268,5,6,1724,230,255,178,102,118,202.616
7226659,2166268,5,6,393,479,255,255,255,73,203.982
7226659,2166268,3,3,876,892,255,178,102,142,205.192
7226659,2166268,4,4,1687,449,178,102,255,68,206.615
7226659,2166268,6,6,1565,171,255,102,178,87,207.743
7226659,2166268,6,6,425,828,102,255,255,81,209.384
7226659,2166268,8,9,387,926,178,102,255,66,210.591
7226659,2166268,8,7,1541,604,102,255,102,55,211.792
7226659,7634002,8,7,1569,737,102,102,255,84,216.773
7226659,7634002,7,6,572,897,102,102,255,104,217.973
7226659,7634002,4,4,572,616,102,255,255,65,219.364
7226659,7634002,3,3,1631,243,255,102,178,132,220.184
7226659,7634002,6,6,188,542,102,255,102,75,222.074
7226659,7634002,3,4,1471,751,255,102,102,103,223.354
7226659,7634002,6,6,1131,151,255,102,102,87,225.043
7226659,7634002,5,5,205,694,102,102,255,58,226.413
7226659,7634002,7,7,615,160,102,102,255,126,227.616
7226659,7634002,6,6,380,553,255,102,178,132,231.682
7226659,7634002,6,7,628,177,102,255,255,127,237.163
7226659,7966162,5,6,1594,534,102,255,255,98,240.559
7226659,7966162,9,9,1382,411,102,255,102,66,243.599
7226659,7966162,3,3,1654,332,102,255,255,103,245.338
7226659,7966162,7,6,301,540,255,102,178,89,246.681
7226659,7966162,4,4,1634,445,102,255,255,80,247.947
7226659,7966162,8,7,1700,534,255,178,102,52,249.806
7226659,7966162,9,9,224,532,102,255,102,112,251.432
7226659,7966162,4,4,343,758,102,255,255,133,253.081
7226659,7966162,7,8,421,549,255,178,102,50,254.204
7226659,9236423,7,8,1314,204,102,102,255,71,258.398
7226659,9236423,9,8,562,629,102,102,255,124,259.53
7226659,9236423,4,4,301,865,102,255,255,97,261.005
7226659,9236423,3,3,1731,194,255,255,255,65,261.894
7226659,9236423,4,4,1412,339,102,255,255,118,262.774
7226659,9236423,8,9,542,276,178,102,255,104,263.993
7226659,9236423,9,9,1447,898,255,102,178,137,265.564
7226659,9236423,6,6,330,528,102,255,255,134,267.025
7226659,9236423,4,4,609,445,102,102,255,142,268.024
7226659,9236423,8,7,1477,723,102,255,102,61,269.899
7226659,9236423,5,5,1686,884,255,255,255,141,271.266
7226659,9236423,4,4,1754,440,102,255,102,90,273.131
7226659,9236423,8,8,1766,621,255,255,102,125,275.409
7226659,9236423,5,5,462,206,102,255,255,77,278.327
7226659,9236423,3,3,403,547,102,102,255,68,279.356
7226659,9236423,8,8,599,746,102,102,255,62,280.956
7226659,9236423,9,9,1652,474,102,102,255,64,285.006
7226659,9236423,6,6,1741,427,102,255,255,130,287.333
7226659,9236423,8,7,1649,293,255,178,102,95,288.747
7226659,4875075,3,3,240,577,178,102,255,83,293.407
7226659,4875075,8,8,1638,544,102,255,255,73,295.502
7226659,4875075,7,7,495,787,255,255,102,50,297.779
7226659,4875075,6,7,1717,153,102,102,255,76,302.198
7226659,4875075,3,3,1476,365,102,102,255,149,303.281
7226659,4875075,6,7,1665,511,255,255,255,130,305.904
7226659,4875075,4,4,1601,160,255,102,178,71,307.012
7226659,4875075,7,7,1605,165,178,102,255,67,308.285
7226659,4875075,6,6,228,691,255,255,255,133,309.639
7226659,4875075,5,5,1716,704,255,255,255,117,311.653
7226659,4875075,8,9,445,310,178,102,255,50,312.904
7226659,4875075,5,5,1025,917,102,102,255,117,315.841
7226659,4875075,5,7,1766,307,102,255,102,126,320.992
7226659,6571682,9,9,320,564,178,102,255,99,324.566
7226659,6571682,5,5,481,356,178,102,255,106,328.124
7226659,6571682,7,7,1344,444,255,255,255,128,329.476
7226659,6571682,9,8,176,588,255,178,102,80,331.058
7226659,6571682,8,7,275,857,102,102,255,106,332.7
7226659,6571682,5,5,608,700,102,102,255,133,333.967
7226659,6571682,7,7,1326,323,255,255,255,72,335.636
7226659,6571682,9,8,441,265,102,102,255,56,338.272
7226659,6571682,6,6,1628,424,255,255,102,93,339.915
7226659,6571682,4,4,244,222,255,102,178,52,341.816
7226659,6571682,6,9,1663,396,255,255,255,119,342.908
